artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
The Neighbourhood,Afraid,7brQHA2CgQpcMBiOlfiXYb,76,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,audio_features,7brQHA2CgQpcMBiOlfiXYb,spotify:track:7brQHA2CgQpcMBiOlfiXYb,https://api.spotify.com/v1/tracks/7brQHA2CgQpcMBiOlfiXYb,https://api.spotify.com/v1/audio-analysis/7brQHA2CgQpcMBiOlfiXYb,251187,4
cesco,2013,141l3jcDvpu7KAxpbHc5nL,3,0.745,0.241,11,-21.129,0,0.12,0.131,0.0,0.131,0.424,143.987,audio_features,141l3jcDvpu7KAxpbHc5nL,spotify:track:141l3jcDvpu7KAxpbHc5nL,https://api.spotify.com/v1/tracks/141l3jcDvpu7KAxpbHc5nL,https://api.spotify.com/v1/audio-analysis/141l3jcDvpu7KAxpbHc5nL,146688,4
Lullaby Time,Classical Baby,0g8zASF1mldclJswQ0IQYJ,58,0.702,0.00751,7,-17.674,1,0.0456,0.993,0.911,0.113,0.576,69.958,audio_features,0g8zASF1mldclJswQ0IQYJ,spotify:track:0g8zASF1mldclJswQ0IQYJ,https://api.spotify.com/v1/tracks/0g8zASF1mldclJswQ0IQYJ,https://api.spotify.com/v1/audio-analysis/0g8zASF1mldclJswQ0IQYJ,110734,4
Randy Houser,How Country Feels,6aUhfNWYnMThF3TGtuYUUu,70,0.678,0.839,7,-3.617,1,0.0394,0.0379,0.0,0.0742,0.772,104.952,audio_features,6aUhfNWYnMThF3TGtuYUUu,spotify:track:6aUhfNWYnMThF3TGtuYUUu,https://api.spotify.com/v1/tracks/6aUhfNWYnMThF3TGtuYUUu,https://api.spotify.com/v1/audio-analysis/6aUhfNWYnMThF3TGtuYUUu,185907,4
Adam Kantor,Shiksa Goddess,063xEjZiz966S0tTPdRroY,13,0.401,0.641,11,-5.69,0,0.0458,0.919,2.81e-06,0.154,0.506,154.204,audio_features,063xEjZiz966S0tTPdRroY,spotify:track:063xEjZiz966S0tTPdRroY,https://api.spotify.com/v1/tracks/063xEjZiz966S0tTPdRroY,https://api.spotify.com/v1/audio-analysis/063xEjZiz966S0tTPdRroY,246107,4
Jack Harlow,First Class,3tb5LJXraNSdbq4Mxocgaz,0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,audio_features,3tb5LJXraNSdbq4Mxocgaz,spotify:track:3tb5LJXraNSdbq4Mxocgaz,https://api.spotify.com/v1/tracks/3tb5LJXraNSdbq4Mxocgaz,https://api.spotify.com/v1/audio-analysis/3tb5LJXraNSdbq4Mxocgaz,173948,4
Drake,From Time,0GaBIpyHvytM1UBYmqXu08,68,0.739,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.391,audio_features,0GaBIpyHvytM1UBYmqXu08,spotify:track:0GaBIpyHvytM1UBYmqXu08,https://api.spotify.com/v1/tracks/0GaBIpyHvytM1UBYmqXu08,https://api.spotify.com/v1/audio-analysis/0GaBIpyHvytM1UBYmqXu08,322160,4
Etho Pathos,2013,58PEsPxfJgGApdmGXCbR94,2,0.538,0.625,4,-6.25,0,0.0854,0.448,0.0,0.155,0.213,119.226,audio_features,58PEsPxfJgGApdmGXCbR94,spotify:track:58PEsPxfJgGApdmGXCbR94,https://api.spotify.com/v1/tracks/58PEsPxfJgGApdmGXCbR94,https://api.spotify.com/v1/audio-analysis/58PEsPxfJgGApdmGXCbR94,145072,4
AC/DC,You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,80,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173,4
Chance the Rapper,Cocoa Butter Kisses,0aMHIW1lqrulVCx0LLlr6a,70,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,audio_features,0aMHIW1lqrulVCx0LLlr6a,spotify:track:0aMHIW1lqrulVCx0LLlr6a,https://api.spotify.com/v1/tracks/0aMHIW1lqrulVCx0LLlr6a,https://api.spotify.com/v1/audio-analysis/0aMHIW1lqrulVCx0LLlr6a,307188,4
Adam Kantor,The Next Ten Minutes,7bodFpazbzgVEfi5uNBD0D,13,0.235,0.197,9,-10.897,1,0.0394,0.945,0.000151,0.145,0.168,179.768,audio_features,7bodFpazbzgVEfi5uNBD0D,spotify:track:7bodFpazbzgVEfi5uNBD0D,https://api.spotify.com/v1/tracks/7bodFpazbzgVEfi5uNBD0D,https://api.spotify.com/v1/audio-analysis/7bodFpazbzgVEfi5uNBD0D,464573,3
Bryce Vine,Classic and Perfect,2wqQ6IOm6pEIUOgPNzegah,43,0.801,0.72,2,-6.533,0,0.185,0.387,0.0,0.157,0.689,90.004,audio_features,2wqQ6IOm6pEIUOgPNzegah,spotify:track:2wqQ6IOm6pEIUOgPNzegah,https://api.spotify.com/v1/tracks/2wqQ6IOm6pEIUOgPNzegah,https://api.spotify.com/v1/audio-analysis/2wqQ6IOm6pEIUOgPNzegah,191467,4
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),69kOkLUCkxIZYexIgSG8rq,76,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,audio_features,69kOkLUCkxIZYexIgSG8rq,spotify:track:69kOkLUCkxIZYexIgSG8rq,https://api.spotify.com/v1/tracks/69kOkLUCkxIZYexIgSG8rq,https://api.spotify.com/v1/audio-analysis/69kOkLUCkxIZYexIgSG8rq,369627,4
ASX,2013,0khKbTcl0X8fzqwWZhZ0zn,23,0.643,0.699,6,-9.032,1,0.385,0.649,7.37e-05,0.126,0.6,154.122,audio_features,0khKbTcl0X8fzqwWZhZ0zn,spotify:track:0khKbTcl0X8fzqwWZhZ0zn,https://api.spotify.com/v1/tracks/0khKbTcl0X8fzqwWZhZ0zn,https://api.spotify.com/v1/audio-analysis/0khKbTcl0X8fzqwWZhZ0zn,215532,4
Jack Harlow,First Class,0tcPC4Y6vYynjX6A3FVVxH,0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,audio_features,0tcPC4Y6vYynjX6A3FVVxH,spotify:track:0tcPC4Y6vYynjX6A3FVVxH,https://api.spotify.com/v1/tracks/0tcPC4Y6vYynjX6A3FVVxH,https://api.spotify.com/v1/audio-analysis/0tcPC4Y6vYynjX6A3FVVxH,173948,4
Ariana Grande,The Way,06EL94D0TA27Ik0Ke5usbj,68,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,audio_features,06EL94D0TA27Ik0Ke5usbj,spotify:track:06EL94D0TA27Ik0Ke5usbj,https://api.spotify.com/v1/tracks/06EL94D0TA27Ik0Ke5usbj,https://api.spotify.com/v1/audio-analysis/06EL94D0TA27Ik0Ke5usbj,227027,4
Betsy Wolfe,A Part of That,2bzhr9lu2cn07SlePnPrTb,13,0.434,0.351,3,-6.583,1,0.0331,0.913,0.000124,0.0936,0.235,139.573,audio_features,2bzhr9lu2cn07SlePnPrTb,spotify:track:2bzhr9lu2cn07SlePnPrTb,https://api.spotify.com/v1/tracks/2bzhr9lu2cn07SlePnPrTb,https://api.spotify.com/v1/audio-analysis/2bzhr9lu2cn07SlePnPrTb,240373,4
Sigvaldi Kaldalóns,Ave María (Arr. Víkingur Ólafsson) - Upright Piano,6MzbO6YS0M6tjwT93hjAl0,58,0.33,0.00357,3,-33.142,1,0.0339,0.995,0.953,0.0989,0.121,100.741,audio_features,6MzbO6YS0M6tjwT93hjAl0,spotify:track:6MzbO6YS0M6tjwT93hjAl0,https://api.spotify.com/v1/tracks/6MzbO6YS0M6tjwT93hjAl0,https://api.spotify.com/v1/audio-analysis/6MzbO6YS0M6tjwT93hjAl0,216213,3
J. Cole,Crooked Smile (feat. TLC),5gFoAVTN9YlM9uJCrFZtgl,70,0.606,0.784,7,-6.293,1,0.268,0.435,0.0,0.689,0.48,80.985,audio_features,5gFoAVTN9YlM9uJCrFZtgl,spotify:track:5gFoAVTN9YlM9uJCrFZtgl,https://api.spotify.com/v1/tracks/5gFoAVTN9YlM9uJCrFZtgl,https://api.spotify.com/v1/audio-analysis/5gFoAVTN9YlM9uJCrFZtgl,278573,4
NYCitySlicker,2013 Freestyle,18rTV3Kz9ga5IkzipxRUfh,10,0.546,0.834,1,-10.002,1,0.0814,0.0113,0.00929,0.334,0.602,86.779,audio_features,18rTV3Kz9ga5IkzipxRUfh,spotify:track:18rTV3Kz9ga5IkzipxRUfh,https://api.spotify.com/v1/tracks/18rTV3Kz9ga5IkzipxRUfh,https://api.spotify.com/v1/audio-analysis/18rTV3Kz9ga5IkzipxRUfh,188918,4
C.W. McCall,Classified,7fwgV1JObxRg6lXg07sOQ9,44,0.745,0.635,5,-15.961,0,0.415,0.712,0.0,0.08,0.87,144.604,audio_features,7fwgV1JObxRg6lXg07sOQ9,spotify:track:7fwgV1JObxRg6lXg07sOQ9,https://api.spotify.com/v1/tracks/7fwgV1JObxRg6lXg07sOQ9,https://api.spotify.com/v1/audio-analysis/7fwgV1JObxRg6lXg07sOQ9,159693,4
Robin Thicke,Blurred Lines,0n4bITAu0Y0nigrz3MFJMb,76,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,audio_features,0n4bITAu0Y0nigrz3MFJMb,spotify:track:0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,263827,4
Adam Kantor,Moving Too Fast,6tntEE4rzfvdE2nAk8iQrM,13,0.614,0.558,5,-5.271,1,0.0389,0.914,0.0,0.189,0.661,102.505,audio_features,6tntEE4rzfvdE2nAk8iQrM,spotify:track:6tntEE4rzfvdE2nAk8iQrM,https://api.spotify.com/v1/tracks/6tntEE4rzfvdE2nAk8iQrM,https://api.spotify.com/v1/audio-analysis/6tntEE4rzfvdE2nAk8iQrM,246587,4
Jack Harlow,First Class,4jVEmtTZitod6RJj4kyEm0,0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,audio_features,4jVEmtTZitod6RJj4kyEm0,spotify:track:4jVEmtTZitod6RJj4kyEm0,https://api.spotify.com/v1/tracks/4jVEmtTZitod6RJj4kyEm0,https://api.spotify.com/v1/audio-analysis/4jVEmtTZitod6RJj4kyEm0,173948,4
Phillip Phillips,"Gone, Gone, Gone",5L79aNYCTKiZq7vaOElXYj,71,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,audio_features,5L79aNYCTKiZq7vaOElXYj,spotify:track:5L79aNYCTKiZq7vaOElXYj,https://api.spotify.com/v1/tracks/5L79aNYCTKiZq7vaOElXYj,https://api.spotify.com/v1/audio-analysis/5L79aNYCTKiZq7vaOElXYj,209693,4
QENDI,Year,2xq1cIv5Jwto36mAEFXm7f,23,0.563,0.041,6,-24.98,0,0.0449,0.994,0.824,0.109,0.0992,74.92,audio_features,2xq1cIv5Jwto36mAEFXm7f,spotify:track:2xq1cIv5Jwto36mAEFXm7f,https://api.spotify.com/v1/tracks/2xq1cIv5Jwto36mAEFXm7f,https://api.spotify.com/v1/audio-analysis/2xq1cIv5Jwto36mAEFXm7f,105987,4
Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)",0AvCP4oj9iV9tsx9V2G5jm,49,0.101,0.111,4,-20.372,0,0.0405,0.826,0.897,0.107,0.124,174.226,audio_features,0AvCP4oj9iV9tsx9V2G5jm,spotify:track:0AvCP4oj9iV9tsx9V2G5jm,https://api.spotify.com/v1/tracks/0AvCP4oj9iV9tsx9V2G5jm,https://api.spotify.com/v1/audio-analysis/0AvCP4oj9iV9tsx9V2G5jm,160267,4
Pharrell Williams,Just A Cloud Away,0DGTcMqvVR7fmBXgiG6jz4,74,0.89,0.46,2,-8.155,1,0.0359,0.432,0.0,0.11,0.677,112.555,audio_features,0DGTcMqvVR7fmBXgiG6jz4,spotify:track:0DGTcMqvVR7fmBXgiG6jz4,https://api.spotify.com/v1/tracks/0DGTcMqvVR7fmBXgiG6jz4,https://api.spotify.com/v1/audio-analysis/0DGTcMqvVR7fmBXgiG6jz4,176078,3
Rush,Dog Years - 2013 Remaster,2VzImGA8TMcz0Jj40zuRGS,8,0.517,0.904,7,-6.244,0,0.0519,1.75e-05,0.0354,0.132,0.601,118.039,audio_features,2VzImGA8TMcz0Jj40zuRGS,spotify:track:2VzImGA8TMcz0Jj40zuRGS,https://api.spotify.com/v1/tracks/2VzImGA8TMcz0Jj40zuRGS,https://api.spotify.com/v1/audio-analysis/2VzImGA8TMcz0Jj40zuRGS,295067,4
Colicchie,Class Acts,6W3WjXdzUIbIlkk3t1H6pv,45,0.808,0.477,7,-6.703,1,0.416,0.041,0.0,0.0852,0.583,80.099,audio_features,6W3WjXdzUIbIlkk3t1H6pv,spotify:track:6W3WjXdzUIbIlkk3t1H6pv,https://api.spotify.com/v1/tracks/6W3WjXdzUIbIlkk3t1H6pv,https://api.spotify.com/v1/audio-analysis/6W3WjXdzUIbIlkk3t1H6pv,240116,4
will.i.am,Scream & Shout,2iJuuzV8P9Yz0VSurttIV5,78,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,audio_features,2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,283400,4
Workout Remix Factory,Cups (When I'm Gone) [Workout Mix + 130 BPM],7CWp5Q5JJXRPlvRmdAnh3w,10,0.895,0.732,0,-6.787,1,0.0651,0.00814,0.00842,0.0345,0.846,130.016,audio_features,7CWp5Q5JJXRPlvRmdAnh3w,spotify:track:7CWp5Q5JJXRPlvRmdAnh3w,https://api.spotify.com/v1/tracks/7CWp5Q5JJXRPlvRmdAnh3w,https://api.spotify.com/v1/audio-analysis/7CWp5Q5JJXRPlvRmdAnh3w,299573,4
Jack Harlow,First Class,4z00V5h9veRvB96cJr3T9q,0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,audio_features,4z00V5h9veRvB96cJr3T9q,spotify:track:4z00V5h9veRvB96cJr3T9q,https://api.spotify.com/v1/tracks/4z00V5h9veRvB96cJr3T9q,https://api.spotify.com/v1/audio-analysis/4z00V5h9veRvB96cJr3T9q,173948,4
Jhené Aiko,The Worst,2wBCrtJS3E3TimRZ5MElTI,69,0.539,0.414,1,-9.156,0,0.0601,0.253,1.3e-06,0.143,0.123,94.895,audio_features,2wBCrtJS3E3TimRZ5MElTI,spotify:track:2wBCrtJS3E3TimRZ5MElTI,https://api.spotify.com/v1/tracks/2wBCrtJS3E3TimRZ5MElTI,https://api.spotify.com/v1/audio-analysis/2wBCrtJS3E3TimRZ5MElTI,254493,4
Adam Kantor,Goodbye Until Tomorrow / I Could Never Rescue You,0E3tAEWYFVmJO9VfAPP3DF,12,0.397,0.297,4,-7.308,1,0.0328,0.851,0.000104,0.112,0.12,110.176,audio_features,0E3tAEWYFVmJO9VfAPP3DF,spotify:track:0E3tAEWYFVmJO9VfAPP3DF,https://api.spotify.com/v1/tracks/0E3tAEWYFVmJO9VfAPP3DF,https://api.spotify.com/v1/audio-analysis/0E3tAEWYFVmJO9VfAPP3DF,468560,4
AC/DC,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,84,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
Icona Pop,I Love It (feat. Charli XCX),6HZ9VeI5IRFCNQLXhpF4bq,70,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,audio_features,6HZ9VeI5IRFCNQLXhpF4bq,spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,https://api.spotify.com/v1/tracks/6HZ9VeI5IRFCNQLXhpF4bq,https://api.spotify.com/v1/audio-analysis/6HZ9VeI5IRFCNQLXhpF4bq,157153,4
Baby Lullaby Academy,Classical Piano for Sleeping Music,0G7sG61Xp7vTTQHr7sBqOj,50,0.573,0.00385,5,-38.313,1,0.0398,0.95,0.759,0.0629,0.0629,130.111,audio_features,0G7sG61Xp7vTTQHr7sBqOj,spotify:track:0G7sG61Xp7vTTQHr7sBqOj,https://api.spotify.com/v1/tracks/0G7sG61Xp7vTTQHr7sBqOj,https://api.spotify.com/v1/audio-analysis/0G7sG61Xp7vTTQHr7sBqOj,96052,4
Childish Gambino,IV. Sweatpants,00GOPLxW4PGQuUYdPJh8K1,70,0.71,0.47,1,-9.33,0,0.142,0.154,0.0,0.643,0.581,80.027,audio_features,00GOPLxW4PGQuUYdPJh8K1,spotify:track:00GOPLxW4PGQuUYdPJh8K1,https://api.spotify.com/v1/tracks/00GOPLxW4PGQuUYdPJh8K1,https://api.spotify.com/v1/audio-analysis/00GOPLxW4PGQuUYdPJh8K1,180675,4
Armin van Buuren ASOT Radio,Intense (Mix Cut),5GjcCtxU4zdklniLL56hBy,11,0.608,0.853,7,-7.376,1,0.054,0.000193,0.974,0.242,0.454,134.982,audio_features,5GjcCtxU4zdklniLL56hBy,spotify:track:5GjcCtxU4zdklniLL56hBy,https://api.spotify.com/v1/tracks/5GjcCtxU4zdklniLL56hBy,https://api.spotify.com/v1/audio-analysis/5GjcCtxU4zdklniLL56hBy,56867,4
Jack Harlow,First Class,0r1zNvjUzO304svhCVrqjc,0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,audio_features,0r1zNvjUzO304svhCVrqjc,spotify:track:0r1zNvjUzO304svhCVrqjc,https://api.spotify.com/v1/tracks/0r1zNvjUzO304svhCVrqjc,https://api.spotify.com/v1/audio-analysis/0r1zNvjUzO304svhCVrqjc,173948,4
Marc Anthony,Vivir Mi Vida,3QHMxEOAGD51PDlbFPHLyJ,76,0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,audio_features,3QHMxEOAGD51PDlbFPHLyJ,spotify:track:3QHMxEOAGD51PDlbFPHLyJ,https://api.spotify.com/v1/tracks/3QHMxEOAGD51PDlbFPHLyJ,https://api.spotify.com/v1/audio-analysis/3QHMxEOAGD51PDlbFPHLyJ,252347,4
Boston,More Than a Feeling,1QEEqeFIZktqIpPI4jSVSF,79,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,285133,4
Drake,0 To 100 / The Catch Up,4jtyUzZm9WLc2AdaJ1dso7,71,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,audio_features,4jtyUzZm9WLc2AdaJ1dso7,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,https://api.spotify.com/v1/tracks/4jtyUzZm9WLc2AdaJ1dso7,https://api.spotify.com/v1/audio-analysis/4jtyUzZm9WLc2AdaJ1dso7,275227,4
Adam Kantor,If I Didn't Believe in You,2sSo0GoOheAPCKUXgw2DW0,12,0.409,0.313,10,-8.584,1,0.14,0.867,0.0,0.606,0.322,81.909,audio_features,2sSo0GoOheAPCKUXgw2DW0,spotify:track:2sSo0GoOheAPCKUXgw2DW0,https://api.spotify.com/v1/tracks/2sSo0GoOheAPCKUXgw2DW0,https://api.spotify.com/v1/audio-analysis/2sSo0GoOheAPCKUXgw2DW0,330093,4
Rustage,Class 1-A,5otNvYkfTIr9iGkORhCel0,44,0.85,0.736,0,-4.882,1,0.319,0.447,0.0,0.0772,0.537,99.986,audio_features,5otNvYkfTIr9iGkORhCel0,spotify:track:5otNvYkfTIr9iGkORhCel0,https://api.spotify.com/v1/tracks/5otNvYkfTIr9iGkORhCel0,https://api.spotify.com/v1/audio-analysis/5otNvYkfTIr9iGkORhCel0,406919,4
Miley Cyrus,Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,77,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,audio_features,2vwlzO0Qp8kfEtzTsCXfyE,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4
Jack Harlow,First Class,0TUn7ER2zEI0IC0VIUYeGk,0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,audio_features,0TUn7ER2zEI0IC0VIUYeGk,spotify:track:0TUn7ER2zEI0IC0VIUYeGk,https://api.spotify.com/v1/tracks/0TUn7ER2zEI0IC0VIUYeGk,https://api.spotify.com/v1/audio-analysis/0TUn7ER2zEI0IC0VIUYeGk,173948,4
Banda Los Recoditos,Mi Último Deseo,01ksPzu3Bw8Lsf9o6xIk8C,75,0.844,0.639,11,-4.461,0,0.0437,0.62,0.0,0.46,0.974,121.033,audio_features,01ksPzu3Bw8Lsf9o6xIk8C,spotify:track:01ksPzu3Bw8Lsf9o6xIk8C,https://api.spotify.com/v1/tracks/01ksPzu3Bw8Lsf9o6xIk8C,https://api.spotify.com/v1/audio-analysis/01ksPzu3Bw8Lsf9o6xIk8C,163560,3
Betsy Wolfe,Climbing Uphill,6jpeF6DGxa99cASWCqK0L8,12,0.583,0.427,7,-5.566,1,0.216,0.82,1.94e-05,0.258,0.542,135.901,audio_features,6jpeF6DGxa99cASWCqK0L8,spotify:track:6jpeF6DGxa99cASWCqK0L8,https://api.spotify.com/v1/tracks/6jpeF6DGxa99cASWCqK0L8,https://api.spotify.com/v1/audio-analysis/6jpeF6DGxa99cASWCqK0L8,219653,4
Franz Liszt,"6 Consolations, S. 172: No. 3 in D-Flat Major (Lento, placido)",1L4NadMj3Jj7YgGaikyhfr,60,0.368,0.00363,1,-36.759,1,0.035,0.993,0.922,0.137,0.085,69.363,audio_features,1L4NadMj3Jj7YgGaikyhfr,spotify:track:1L4NadMj3Jj7YgGaikyhfr,https://api.spotify.com/v1/tracks/1L4NadMj3Jj7YgGaikyhfr,https://api.spotify.com/v1/audio-analysis/1L4NadMj3Jj7YgGaikyhfr,254000,3
Drake,All Me,7y911sqgHGHcyU4ivapjwi,66,0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,audio_features,7y911sqgHGHcyU4ivapjwi,spotify:track:7y911sqgHGHcyU4ivapjwi,https://api.spotify.com/v1/tracks/7y911sqgHGHcyU4ivapjwi,https://api.spotify.com/v1/audio-analysis/7y911sqgHGHcyU4ivapjwi,270867,4
Classless Act,Classless Act (feat. Vince Neil of Motley Crue),05liOVVybQw3UyyrEOAcSw,47,0.457,0.981,0,-2.26,1,0.135,0.000425,0.0,0.355,0.201,94.991,audio_features,05liOVVybQw3UyyrEOAcSw,spotify:track:05liOVVybQw3UyyrEOAcSw,https://api.spotify.com/v1/tracks/05liOVVybQw3UyyrEOAcSw,https://api.spotify.com/v1/audio-analysis/05liOVVybQw3UyyrEOAcSw,194655,4
Hillsong UNITED,Oceans (Where Feet May Fail),5Mw9bXG1dLNhbjofkVS2oR,67,0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.786,audio_features,5Mw9bXG1dLNhbjofkVS2oR,spotify:track:5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/tracks/5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/audio-analysis/5Mw9bXG1dLNhbjofkVS2oR,535963,4
The Pogues,Sea Shanty - 2013 Mix,3EkeTpUiWU4BxmYajXSt8W,12,0.539,0.919,7,-7.359,0,0.0624,0.00595,1.56e-06,0.108,0.773,125.42,audio_features,3EkeTpUiWU4BxmYajXSt8W,spotify:track:3EkeTpUiWU4BxmYajXSt8W,https://api.spotify.com/v1/tracks/3EkeTpUiWU4BxmYajXSt8W,https://api.spotify.com/v1/audio-analysis/3EkeTpUiWU4BxmYajXSt8W,144267,4
Jack Harlow,First Class,4wxMMRFmM01MxeeywjXmx1,0,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,audio_features,4wxMMRFmM01MxeeywjXmx1,spotify:track:4wxMMRFmM01MxeeywjXmx1,https://api.spotify.com/v1/tracks/4wxMMRFmM01MxeeywjXmx1,https://api.spotify.com/v1/audio-analysis/4wxMMRFmM01MxeeywjXmx1,173948,4
Drake,Started From the Bottom,5DI9jxTHrEiFAhStG7VA8E,66,0.793,0.524,8,-7.827,1,0.156,0.0319,0.0,0.156,0.579,86.325,audio_features,5DI9jxTHrEiFAhStG7VA8E,spotify:track:5DI9jxTHrEiFAhStG7VA8E,https://api.spotify.com/v1/tracks/5DI9jxTHrEiFAhStG7VA8E,https://api.spotify.com/v1/audio-analysis/5DI9jxTHrEiFAhStG7VA8E,174133,4
Capital Cities,Safe And Sound,5bVCHYdULjr1sIZKisuCCT,20,0.655,0.818,0,-4.852,1,0.0319,0.000182,0.00399,0.104,0.767,117.956,audio_features,5bVCHYdULjr1sIZKisuCCT,spotify:track:5bVCHYdULjr1sIZKisuCCT,https://api.spotify.com/v1/tracks/5bVCHYdULjr1sIZKisuCCT,https://api.spotify.com/v1/audio-analysis/5bVCHYdULjr1sIZKisuCCT,192790,5
Creedence Clearwater Revival,Fortunate Son,4BP3uh0hFLFRb5cjsgLqDh,81,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
Avicii,Hey Brother,4lhqb6JvbHId48OUJGwymk,77,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,4lhqb6JvbHId48OUJGwymk,spotify:track:4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/tracks/4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/audio-analysis/4lhqb6JvbHId48OUJGwymk,255093,4
Black Oak Arkansas,15 Million Light Years Away - 2013 Reunion,1cO3NlhWE1rGH2g3GgFhbi,7,0.516,0.463,7,-11.459,1,0.0332,0.462,0.00575,0.122,0.229,77.878,audio_features,1cO3NlhWE1rGH2g3GgFhbi,spotify:track:1cO3NlhWE1rGH2g3GgFhbi,https://api.spotify.com/v1/tracks/1cO3NlhWE1rGH2g3GgFhbi,https://api.spotify.com/v1/audio-analysis/1cO3NlhWE1rGH2g3GgFhbi,386560,4
