artist_name,artist_genre,track_name,track_id,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",Gang Related,1Kp6WFxRzc0sRBmGSgIYat,63,2014,0.597,0.856,10,-7.089,0,0.0431,0.209,0.0159,0.278,0.771,131.95,audio_features,1Kp6WFxRzc0sRBmGSgIYat,spotify:track:1Kp6WFxRzc0sRBmGSgIYat,https://api.spotify.com/v1/tracks/1Kp6WFxRzc0sRBmGSgIYat,https://api.spotify.com/v1/audio-analysis/1Kp6WFxRzc0sRBmGSgIYat,167320,4
G.R.L.,"['dance pop', 'girl group', 'post-teen pop']",Ugly Heart,3qqho4PnTn3zlMPBzWhFFD,65,2014,0.65,0.786,9,-5.488,1,0.0463,0.019,0.0,0.323,0.446,124.96,audio_features,3qqho4PnTn3zlMPBzWhFFD,spotify:track:3qqho4PnTn3zlMPBzWhFFD,https://api.spotify.com/v1/tracks/3qqho4PnTn3zlMPBzWhFFD,https://api.spotify.com/v1/audio-analysis/3qqho4PnTn3zlMPBzWhFFD,198307,4
Selena Gomez,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",The Heart Wants What It Wants,6wJwkMo278iWVlWl1XQ4WA,70,2014,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,audio_features,6wJwkMo278iWVlWl1XQ4WA,spotify:track:6wJwkMo278iWVlWl1XQ4WA,https://api.spotify.com/v1/tracks/6wJwkMo278iWVlWl1XQ4WA,https://api.spotify.com/v1/audio-analysis/6wJwkMo278iWVlWl1XQ4WA,227373,4
Bahamas,"['canadian indie', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'stomp and holler']",All The Time,0qI1W6chJgvrSAzAkX9JBa,62,2014,0.711,0.464,4,-4.816,0,0.0488,0.648,0.00373,0.0846,0.507,127.274,audio_features,0qI1W6chJgvrSAzAkX9JBa,spotify:track:0qI1W6chJgvrSAzAkX9JBa,https://api.spotify.com/v1/tracks/0qI1W6chJgvrSAzAkX9JBa,https://api.spotify.com/v1/audio-analysis/0qI1W6chJgvrSAzAkX9JBa,234973,4
Taylor Swift,['pop'],Blank Space,2sC2P3BN0IXujNaaSyDmtP,61,2014,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,audio_features,2sC2P3BN0IXujNaaSyDmtP,spotify:track:2sC2P3BN0IXujNaaSyDmtP,https://api.spotify.com/v1/tracks/2sC2P3BN0IXujNaaSyDmtP,https://api.spotify.com/v1/audio-analysis/2sC2P3BN0IXujNaaSyDmtP,231827,4
Berner,"['cali rap', 'gangster rap', 'hyphy', 'oakland hip hop', 'rap', 'southern hip hop', 'trap']",20 Joints,6vSmfVyxYCm6D1VVXp2knn,63,2014,0.836,0.731,6,-7.396,0,0.146,0.251,0.0,0.0679,0.766,100.861,audio_features,6vSmfVyxYCm6D1VVXp2knn,spotify:track:6vSmfVyxYCm6D1VVXp2knn,https://api.spotify.com/v1/tracks/6vSmfVyxYCm6D1VVXp2knn,https://api.spotify.com/v1/audio-analysis/6vSmfVyxYCm6D1VVXp2knn,190287,4
Lana Del Rey,"['art pop', 'pop']",Shades Of Cool,4VSg5K1hnbmIg4PwRdY6wV,69,2014,0.262,0.482,2,-6.863,0,0.0302,0.554,0.0161,0.244,0.0878,137.918,audio_features,4VSg5K1hnbmIg4PwRdY6wV,spotify:track:4VSg5K1hnbmIg4PwRdY6wV,https://api.spotify.com/v1/tracks/4VSg5K1hnbmIg4PwRdY6wV,https://api.spotify.com/v1/audio-analysis/4VSg5K1hnbmIg4PwRdY6wV,342093,3
The Dead South,['saskatchewan indie'],In Hell I'll Be in Good Company,4eMxLQtSdgxdA1Hs6D2YuN,63,2014,0.772,0.235,7,-9.075,0,0.0479,0.753,0.00125,0.111,0.703,154.802,audio_features,4eMxLQtSdgxdA1Hs6D2YuN,spotify:track:4eMxLQtSdgxdA1Hs6D2YuN,https://api.spotify.com/v1/tracks/4eMxLQtSdgxdA1Hs6D2YuN,https://api.spotify.com/v1/audio-analysis/4eMxLQtSdgxdA1Hs6D2YuN,245320,4
K CAMP,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop r&b', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'viral rap']",Slum Anthem,6225vlQNgif1W5dE5KN6Y6,62,2014,0.759,0.454,1,-6.594,1,0.137,0.192,5.69e-06,0.0853,0.0551,140.04,audio_features,6225vlQNgif1W5dE5KN6Y6,spotify:track:6225vlQNgif1W5dE5KN6Y6,https://api.spotify.com/v1/tracks/6225vlQNgif1W5dE5KN6Y6,https://api.spotify.com/v1/audio-analysis/6225vlQNgif1W5dE5KN6Y6,171747,4
Imagine Dragons,"['modern rock', 'rock']",I’m So Sorry,4o74y4XY1ypNZkZtZkK8Wi,63,2014,0.524,0.679,2,-6.01,0,0.0565,0.131,0.0,0.201,0.37,142.588,audio_features,4o74y4XY1ypNZkZtZkK8Wi,spotify:track:4o74y4XY1ypNZkZtZkK8Wi,https://api.spotify.com/v1/tracks/4o74y4XY1ypNZkZtZkK8Wi,https://api.spotify.com/v1/audio-analysis/4o74y4XY1ypNZkZtZkK8Wi,230200,4
Kid Ink,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Show Me (feat. Chris Brown),4q6dqyGM25sKFU8nYAGRe4,69,2014,0.711,0.508,7,-7.299,1,0.0502,0.0355,0.0,0.141,0.663,98.098,audio_features,4q6dqyGM25sKFU8nYAGRe4,spotify:track:4q6dqyGM25sKFU8nYAGRe4,https://api.spotify.com/v1/tracks/4q6dqyGM25sKFU8nYAGRe4,https://api.spotify.com/v1/audio-analysis/4q6dqyGM25sKFU8nYAGRe4,217800,4
