,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
634,Nwvic,2013-2017,7JcAePaEu20CoRspL4havI,16,0.447,0.61,0,-10.694,1,0.162,0.157,0.000297,0.294,0.173,128.457,audio_features,7JcAePaEu20CoRspL4havI,spotify:track:7JcAePaEu20CoRspL4havI,https://api.spotify.com/v1/tracks/7JcAePaEu20CoRspL4havI,https://api.spotify.com/v1/audio-analysis/7JcAePaEu20CoRspL4havI,237649,4
635,Johann Sebastian Bach,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation II",2FKNAyFxnoxfzLTOdP3pRT,17,0.599,0.247,4,-21.741,1,0.0365,0.99,0.927,0.128,0.88,106.846,audio_features,2FKNAyFxnoxfzLTOdP3pRT,spotify:track:2FKNAyFxnoxfzLTOdP3pRT,https://api.spotify.com/v1/tracks/2FKNAyFxnoxfzLTOdP3pRT,https://api.spotify.com/v1/audio-analysis/2FKNAyFxnoxfzLTOdP3pRT,55853,4
636,Childish Gambino,I. The Worst Guys,17wxjHNmOSstc6nVIe401T,64,0.593,0.639,5,-7.558,0,0.114,0.0572,0.0,0.0622,0.347,97.088,audio_features,17wxjHNmOSstc6nVIe401T,spotify:track:17wxjHNmOSstc6nVIe401T,https://api.spotify.com/v1/tracks/17wxjHNmOSstc6nVIe401T,https://api.spotify.com/v1/audio-analysis/17wxjHNmOSstc6nVIe401T,219740,4
637,David Bowie,Drive-In Saturday - 2013 Remaster,1XiAWoiBiI6oHvLh8BHzT6,10,0.302,0.562,7,-9.528,1,0.0368,0.344,0.0,0.0674,0.448,201.007,audio_features,1XiAWoiBiI6oHvLh8BHzT6,spotify:track:1XiAWoiBiI6oHvLh8BHzT6,https://api.spotify.com/v1/tracks/1XiAWoiBiI6oHvLh8BHzT6,https://api.spotify.com/v1/audio-analysis/1XiAWoiBiI6oHvLh8BHzT6,272600,3
638,Johann Sebastian Bach,"Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio IX",2CsTDDI3VqGV3WJfmakkmJ,17,0.267,0.326,9,-20.458,1,0.041,0.992,0.918,0.187,0.728,115.409,audio_features,2CsTDDI3VqGV3WJfmakkmJ,spotify:track:2CsTDDI3VqGV3WJfmakkmJ,https://api.spotify.com/v1/tracks/2CsTDDI3VqGV3WJfmakkmJ,https://api.spotify.com/v1/audio-analysis/2CsTDDI3VqGV3WJfmakkmJ,51962,5
639,A$AP Ferg,Shabba (feat. A$AP Rocky),7eaKWfov7b2Qa2n6HTesL3,65,0.869,0.712,9,-6.136,1,0.103,0.0715,0.0,0.272,0.435,120.0,audio_features,7eaKWfov7b2Qa2n6HTesL3,spotify:track:7eaKWfov7b2Qa2n6HTesL3,https://api.spotify.com/v1/tracks/7eaKWfov7b2Qa2n6HTesL3,https://api.spotify.com/v1/audio-analysis/7eaKWfov7b2Qa2n6HTesL3,275867,4
643,Frank V,2013,2EdSOGqehbMIQBeC8GZVq2,3,0.834,0.48,1,-5.674,1,0.352,0.285,0.0,0.076,0.773,88.004,audio_features,2EdSOGqehbMIQBeC8GZVq2,spotify:track:2EdSOGqehbMIQBeC8GZVq2,https://api.spotify.com/v1/tracks/2EdSOGqehbMIQBeC8GZVq2,https://api.spotify.com/v1/audio-analysis/2EdSOGqehbMIQBeC8GZVq2,201973,4
644,Johann Sebastian Bach,"Invention No. 10 in G, BWV781",3V000qaXWbVlvLkemR65Wr,19,0.409,0.146,7,-28.092,1,0.0505,0.994,0.934,0.125,0.579,147.933,audio_features,3V000qaXWbVlvLkemR65Wr,spotify:track:3V000qaXWbVlvLkemR65Wr,https://api.spotify.com/v1/tracks/3V000qaXWbVlvLkemR65Wr,https://api.spotify.com/v1/audio-analysis/3V000qaXWbVlvLkemR65Wr,63067,1
645,Sturgill Simpson,You Can Have the Crown,1aSsE0qevtf2YDXmdFOY6b,62,0.324,0.95,9,-4.889,1,0.205,0.0288,0.0,0.368,0.657,186.346,audio_features,1aSsE0qevtf2YDXmdFOY6b,spotify:track:1aSsE0qevtf2YDXmdFOY6b,https://api.spotify.com/v1/tracks/1aSsE0qevtf2YDXmdFOY6b,https://api.spotify.com/v1/audio-analysis/1aSsE0qevtf2YDXmdFOY6b,170240,4
646,David Bowie,Watch That Man - 2013 Remaster,5ssdg4s1AV7hFda9LaeCXE,9,0.475,0.934,7,-7.579,1,0.0367,8.97e-05,0.00994,0.0587,0.771,129.011,audio_features,5ssdg4s1AV7hFda9LaeCXE,spotify:track:5ssdg4s1AV7hFda9LaeCXE,https://api.spotify.com/v1/tracks/5ssdg4s1AV7hFda9LaeCXE,https://api.spotify.com/v1/audio-analysis/5ssdg4s1AV7hFda9LaeCXE,270345,4
647,Johann Sebastian Bach,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Praeludium 15",4fOuUVVGogqWfBmtLuW5GK,16,0.13,0.314,7,-21.357,1,0.052,0.99,0.929,0.132,0.468,176.565,audio_features,4fOuUVVGogqWfBmtLuW5GK,spotify:track:4fOuUVVGogqWfBmtLuW5GK,https://api.spotify.com/v1/tracks/4fOuUVVGogqWfBmtLuW5GK,https://api.spotify.com/v1/audio-analysis/4fOuUVVGogqWfBmtLuW5GK,56320,4
648,Rainbow Kitten Surprise,All That and More (Sailboat),6vyFAHVKIsp3pdyhlOKMAz,63,0.455,0.525,7,-9.225,1,0.149,0.802,0.0,0.226,0.383,83.237,audio_features,6vyFAHVKIsp3pdyhlOKMAz,spotify:track:6vyFAHVKIsp3pdyhlOKMAz,https://api.spotify.com/v1/tracks/6vyFAHVKIsp3pdyhlOKMAz,https://api.spotify.com/v1/audio-analysis/6vyFAHVKIsp3pdyhlOKMAz,171025,4
652,Piano Dreamers,I Love It,6twATfOMRN3qVEQw2vnIpl,4,0.491,0.313,1,-15.363,1,0.0322,0.969,0.899,0.107,0.192,126.018,audio_features,6twATfOMRN3qVEQw2vnIpl,spotify:track:6twATfOMRN3qVEQw2vnIpl,https://api.spotify.com/v1/tracks/6twATfOMRN3qVEQw2vnIpl,https://api.spotify.com/v1/audio-analysis/6twATfOMRN3qVEQw2vnIpl,165160,4
653,Johann Sebastian Bach,"Partita for Violin Solo No. 3 in E Major, BWV 1006: V. Bourrée - Live",6iU8DaGgi4sRPrKvCEl1uH,14,0.439,0.118,4,-18.424,1,0.0519,0.994,0.236,0.0629,0.96,73.78,audio_features,6iU8DaGgi4sRPrKvCEl1uH,spotify:track:6iU8DaGgi4sRPrKvCEl1uH,https://api.spotify.com/v1/tracks/6iU8DaGgi4sRPrKvCEl1uH,https://api.spotify.com/v1/audio-analysis/6iU8DaGgi4sRPrKvCEl1uH,62227,4
654,Twenty One Pilots,Migraine,4rfaoyaZvNa60cj3OKSQV9,67,0.69,0.678,0,-6.52,1,0.154,0.11,0.0,0.246,0.409,173.995,audio_features,4rfaoyaZvNa60cj3OKSQV9,spotify:track:4rfaoyaZvNa60cj3OKSQV9,https://api.spotify.com/v1/tracks/4rfaoyaZvNa60cj3OKSQV9,https://api.spotify.com/v1/audio-analysis/4rfaoyaZvNa60cj3OKSQV9,239015,4
655,The Pogues,"Misty Morning, Albert Bridge - 2013 Mix",1732q2IXmrPVjjEKHqbJau,8,0.367,0.808,0,-6.591,1,0.0301,0.000659,0.01,0.154,0.746,98.642,audio_features,1732q2IXmrPVjjEKHqbJau,spotify:track:1732q2IXmrPVjjEKHqbJau,https://api.spotify.com/v1/tracks/1732q2IXmrPVjjEKHqbJau,https://api.spotify.com/v1/audio-analysis/1732q2IXmrPVjjEKHqbJau,180347,3
656,Johann Sebastian Bach,"Prelude & Fugue in G Major (Well-Tempered Clavier, Book I, No. 15), BWV 860: Prelude",4uJUnqEikOxlypvuOIg5FA,14,0.393,0.133,7,-20.601,1,0.0311,0.994,0.887,0.14,0.898,82.506,audio_features,4uJUnqEikOxlypvuOIg5FA,spotify:track:4uJUnqEikOxlypvuOIg5FA,https://api.spotify.com/v1/tracks/4uJUnqEikOxlypvuOIg5FA,https://api.spotify.com/v1/audio-analysis/4uJUnqEikOxlypvuOIg5FA,56707,4
657,Cage The Elephant,Spiderhead,5r5Lj2MkgwQJz6TaBdL865,62,0.543,0.946,2,-0.734,1,0.0454,0.00614,1.49e-05,0.106,0.547,117.962,audio_features,5r5Lj2MkgwQJz6TaBdL865,spotify:track:5r5Lj2MkgwQJz6TaBdL865,https://api.spotify.com/v1/tracks/5r5Lj2MkgwQJz6TaBdL865,https://api.spotify.com/v1/audio-analysis/5r5Lj2MkgwQJz6TaBdL865,222813,4
661,Arisen Flame,Gladius,1Ojn35fahg2O09JB3xdRsr,1,0.612,0.98,1,-5.186,0,0.0594,0.00847,0.368,0.106,0.203,132.998,audio_features,1Ojn35fahg2O09JB3xdRsr,spotify:track:1Ojn35fahg2O09JB3xdRsr,https://api.spotify.com/v1/tracks/1Ojn35fahg2O09JB3xdRsr,https://api.spotify.com/v1/audio-analysis/1Ojn35fahg2O09JB3xdRsr,215674,4
662,Johann Sebastian Bach,"Partita No. 1 in B flat, BWV 825: 5. Menuet I",4dA5Z6SLizJlVlrMNILu36,18,0.466,0.161,10,-29.551,1,0.0785,0.995,0.931,0.114,0.961,149.521,audio_features,4dA5Z6SLizJlVlrMNILu36,spotify:track:4dA5Z6SLizJlVlrMNILu36,https://api.spotify.com/v1/tracks/4dA5Z6SLizJlVlrMNILu36,https://api.spotify.com/v1/audio-analysis/4dA5Z6SLizJlVlrMNILu36,48533,4
663,dandelion hands,How To Never Stop Being Sad,6ZLt6fyonW1xOGMBC9vJPJ,66,0.414,0.245,7,-17.929,1,0.0429,0.952,0.761,0.104,0.132,97.236,audio_features,6ZLt6fyonW1xOGMBC9vJPJ,spotify:track:6ZLt6fyonW1xOGMBC9vJPJ,https://api.spotify.com/v1/tracks/6ZLt6fyonW1xOGMBC9vJPJ,https://api.spotify.com/v1/audio-analysis/6ZLt6fyonW1xOGMBC9vJPJ,130743,5
664,The Pogues,The Battle of Brisbane - 2013 Mix,1Fcgax2qV2WgRQfpDbhGnN,9,0.6,0.879,7,-6.582,1,0.0288,0.0017,0.192,0.0864,0.982,134.622,audio_features,1Fcgax2qV2WgRQfpDbhGnN,spotify:track:1Fcgax2qV2WgRQfpDbhGnN,https://api.spotify.com/v1/tracks/1Fcgax2qV2WgRQfpDbhGnN,https://api.spotify.com/v1/audio-analysis/1Fcgax2qV2WgRQfpDbhGnN,112000,4
665,Johann Sebastian Bach,"Partita No. 5 in G, BWV 829: 3. Corrente",1YZ8a6ZeX6K0RoofkpjxJX,18,0.301,0.407,7,-20.255,1,0.0477,0.985,0.907,0.143,0.594,140.441,audio_features,1YZ8a6ZeX6K0RoofkpjxJX,spotify:track:1YZ8a6ZeX6K0RoofkpjxJX,https://api.spotify.com/v1/tracks/1YZ8a6ZeX6K0RoofkpjxJX,https://api.spotify.com/v1/audio-analysis/1YZ8a6ZeX6K0RoofkpjxJX,48333,4
666,Crim3s,Lost,3xd4GVGAuzJGdVZLEKvWea,69,0.497,0.651,7,-4.93,1,0.0322,0.000603,0.000531,0.0723,0.109,119.886,audio_features,3xd4GVGAuzJGdVZLEKvWea,spotify:track:3xd4GVGAuzJGdVZLEKvWea,https://api.spotify.com/v1/tracks/3xd4GVGAuzJGdVZLEKvWea,https://api.spotify.com/v1/audio-analysis/3xd4GVGAuzJGdVZLEKvWea,148000,4
667,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 10 Fughetta a 1 Clav.",2VaUuUUG223ZTV6LR4QhgH,19,0.443,0.255,4,-16.81,0,0.0335,0.99,0.959,0.11,0.444,135.409,audio_features,2VaUuUUG223ZTV6LR4QhgH,spotify:track:2VaUuUUG223ZTV6LR4QhgH,https://api.spotify.com/v1/tracks/2VaUuUUG223ZTV6LR4QhgH,https://api.spotify.com/v1/audio-analysis/2VaUuUUG223ZTV6LR4QhgH,60533,4
668,Woodkid,Run Boy Run,0boS4e6uXwp3zAvz1mLxZS,71,0.506,0.959,5,-5.264,0,0.102,0.084,0.000655,0.135,0.34,133.996,audio_features,0boS4e6uXwp3zAvz1mLxZS,spotify:track:0boS4e6uXwp3zAvz1mLxZS,https://api.spotify.com/v1/tracks/0boS4e6uXwp3zAvz1mLxZS,https://api.spotify.com/v1/audio-analysis/0boS4e6uXwp3zAvz1mLxZS,213267,4
669,EDX,Blessed - Original Club Mix,1JcXaKWEmx241SfRPqzWtX,11,0.621,0.977,6,-5.028,0,0.0592,0.00142,0.854,0.053,0.369,125.992,audio_features,1JcXaKWEmx241SfRPqzWtX,spotify:track:1JcXaKWEmx241SfRPqzWtX,https://api.spotify.com/v1/tracks/1JcXaKWEmx241SfRPqzWtX,https://api.spotify.com/v1/audio-analysis/1JcXaKWEmx241SfRPqzWtX,389643,4
670,Johann Sebastian Bach,"Toccata in D major, BWV 912: (without tempoindication)",6CMUmz0IUhhGdHAiwGMFbJ,16,0.292,0.333,9,-17.897,1,0.0487,0.993,0.91,0.143,0.708,100.724,audio_features,6CMUmz0IUhhGdHAiwGMFbJ,spotify:track:6CMUmz0IUhhGdHAiwGMFbJ,https://api.spotify.com/v1/tracks/6CMUmz0IUhhGdHAiwGMFbJ,https://api.spotify.com/v1/audio-analysis/6CMUmz0IUhhGdHAiwGMFbJ,31200,3
671,Juicy J,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),7EZPH9Px3gXlxD5KJDwtwc,62,0.871,0.743,2,-5.442,1,0.277,0.00212,0.0,0.141,0.576,130.977,audio_features,7EZPH9Px3gXlxD5KJDwtwc,spotify:track:7EZPH9Px3gXlxD5KJDwtwc,https://api.spotify.com/v1/tracks/7EZPH9Px3gXlxD5KJDwtwc,https://api.spotify.com/v1/audio-analysis/7EZPH9Px3gXlxD5KJDwtwc,278827,4
672,Johann Sebastian Bach,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in B major BWV 868",5pUReL0a9VuKCbf1ivVH4v,15,0.184,0.189,8,-28.07,0,0.0447,0.993,0.889,0.137,0.444,85.376,audio_features,5pUReL0a9VuKCbf1ivVH4v,spotify:track:5pUReL0a9VuKCbf1ivVH4v,https://api.spotify.com/v1/tracks/5pUReL0a9VuKCbf1ivVH4v,https://api.spotify.com/v1/audio-analysis/5pUReL0a9VuKCbf1ivVH4v,57493,3
673,Tom Odell,Heal,4KlL5Bwlm4yHYxr0B2rHci,72,0.445,0.179,1,-12.938,1,0.0396,0.952,0.00056,0.107,0.119,72.246,audio_features,4KlL5Bwlm4yHYxr0B2rHci,spotify:track:4KlL5Bwlm4yHYxr0B2rHci,https://api.spotify.com/v1/tracks/4KlL5Bwlm4yHYxr0B2rHci,https://api.spotify.com/v1/audio-analysis/4KlL5Bwlm4yHYxr0B2rHci,193080,4
674,Rabbit Junk,Break Shins to This (Remastered) [Instrumental],35Sg6Zyyh2xzXDIO5I9Lsn,7,0.343,0.877,11,-3.847,1,0.0507,7.3e-06,0.814,0.0778,0.254,95.149,audio_features,35Sg6Zyyh2xzXDIO5I9Lsn,spotify:track:35Sg6Zyyh2xzXDIO5I9Lsn,https://api.spotify.com/v1/tracks/35Sg6Zyyh2xzXDIO5I9Lsn,https://api.spotify.com/v1/audio-analysis/35Sg6Zyyh2xzXDIO5I9Lsn,168000,4
675,Johann Sebastian Bach,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Fugue in A major BWV 888",0kQDbr6atXhrpNUQr4m8cW,11,0.435,0.208,9,-25.939,1,0.0419,0.99,0.925,0.12,0.951,103.059,audio_features,0kQDbr6atXhrpNUQr4m8cW,spotify:track:0kQDbr6atXhrpNUQr4m8cW,https://api.spotify.com/v1/tracks/0kQDbr6atXhrpNUQr4m8cW,https://api.spotify.com/v1/audio-analysis/0kQDbr6atXhrpNUQr4m8cW,72160,4
676,Brett Eldredge,Don't Ya,3Qe097eJNp9MfpT2PieEw0,62,0.537,0.693,9,-5.256,1,0.0847,0.0566,0.0,0.146,0.581,176.004,audio_features,3Qe097eJNp9MfpT2PieEw0,spotify:track:3Qe097eJNp9MfpT2PieEw0,https://api.spotify.com/v1/tracks/3Qe097eJNp9MfpT2PieEw0,https://api.spotify.com/v1/audio-analysis/3Qe097eJNp9MfpT2PieEw0,181210,4
677,Johann Sebastian Bach,"Three-Part Inventions, BWV 787-801: No.8 in F, BWV 794",5CDaQ5eJB0AlYueuhMpNoV,11,0.357,0.191,5,-23.346,1,0.0551,0.928,0.0591,0.167,0.581,167.969,audio_features,5CDaQ5eJB0AlYueuhMpNoV,spotify:track:5CDaQ5eJB0AlYueuhMpNoV,https://api.spotify.com/v1/tracks/5CDaQ5eJB0AlYueuhMpNoV,https://api.spotify.com/v1/audio-analysis/5CDaQ5eJB0AlYueuhMpNoV,71773,4
678,PARTYNEXTDOOR,Wus Good / Curious,2ekdnv2xVIyAdG3ySoDDeY,65,0.344,0.537,8,-8.215,0,0.079,0.0727,0.000127,0.225,0.453,82.878,audio_features,2ekdnv2xVIyAdG3ySoDDeY,spotify:track:2ekdnv2xVIyAdG3ySoDDeY,https://api.spotify.com/v1/tracks/2ekdnv2xVIyAdG3ySoDDeY,https://api.spotify.com/v1/audio-analysis/2ekdnv2xVIyAdG3ySoDDeY,212880,5
679,Rabbit Junk,Bubble (Alternate Version) [Remastered],3JeLjQgXXPFAOYpfZGRhjO,8,0.587,0.858,8,-2.712,1,0.0577,0.00318,0.0,0.129,0.661,105.131,audio_features,3JeLjQgXXPFAOYpfZGRhjO,spotify:track:3JeLjQgXXPFAOYpfZGRhjO,https://api.spotify.com/v1/tracks/3JeLjQgXXPFAOYpfZGRhjO,https://api.spotify.com/v1/audio-analysis/3JeLjQgXXPFAOYpfZGRhjO,270000,4
680,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 4 a 1 Clav.",7KXUVVIWD6YfmcTpm0HcK5,17,0.601,0.209,7,-20.728,1,0.0463,0.996,0.891,0.117,0.951,97.074,audio_features,7KXUVVIWD6YfmcTpm0HcK5,spotify:track:7KXUVVIWD6YfmcTpm0HcK5,https://api.spotify.com/v1/tracks/7KXUVVIWD6YfmcTpm0HcK5,https://api.spotify.com/v1/audio-analysis/7KXUVVIWD6YfmcTpm0HcK5,46840,1
681,Ed Sheeran,I See Fire,1fu5IQSRgPxJL2OTP7FVLW,60,0.633,0.0519,10,-21.107,0,0.0365,0.562,0.0,0.097,0.204,76.034,audio_features,1fu5IQSRgPxJL2OTP7FVLW,spotify:track:1fu5IQSRgPxJL2OTP7FVLW,https://api.spotify.com/v1/tracks/1fu5IQSRgPxJL2OTP7FVLW,https://api.spotify.com/v1/audio-analysis/1fu5IQSRgPxJL2OTP7FVLW,300747,4
682,ATOLS,2013 [2014 REMIX],5fdCRK6AFH29QoDOaBwmT0,1,0.635,0.798,10,-6.23,0,0.301,0.00632,0.212,0.148,0.253,139.986,audio_features,5fdCRK6AFH29QoDOaBwmT0,spotify:track:5fdCRK6AFH29QoDOaBwmT0,https://api.spotify.com/v1/tracks/5fdCRK6AFH29QoDOaBwmT0,https://api.spotify.com/v1/audio-analysis/5fdCRK6AFH29QoDOaBwmT0,216857,4
683,Johann Sebastian Bach,"Musical Offering, BWV 1079: Canon a 2 cancrizans",6iDS6CPlQ8UwmW4Tr8clU5,17,0.534,0.0758,5,-27.234,0,0.0632,0.995,0.00194,0.14,0.951,82.594,audio_features,6iDS6CPlQ8UwmW4Tr8clU5,spotify:track:6iDS6CPlQ8UwmW4Tr8clU5,https://api.spotify.com/v1/tracks/6iDS6CPlQ8UwmW4Tr8clU5,https://api.spotify.com/v1/audio-analysis/6iDS6CPlQ8UwmW4Tr8clU5,55000,5
684,AJR,I'm Ready,2dgFqylK6gyILa4HY65u0y,63,0.628,0.867,9,-3.555,1,0.0913,0.0108,0.0,0.308,0.597,78.043,audio_features,2dgFqylK6gyILa4HY65u0y,spotify:track:2dgFqylK6gyILa4HY65u0y,https://api.spotify.com/v1/tracks/2dgFqylK6gyILa4HY65u0y,https://api.spotify.com/v1/audio-analysis/2dgFqylK6gyILa4HY65u0y,227311,4
685,G-DRAGON,STATION OF ONE YEAR - G-DRAGON 2013 WORLD TOUR 〜ONE OF A KIND〜 IN JAPAN DOME SPECIAL,4Kd5247oiHig9FuNfBItuO,12,0.655,0.952,10,-5.182,0,0.161,0.0579,1.72e-06,0.944,0.47,139.986,audio_features,4Kd5247oiHig9FuNfBItuO,spotify:track:4Kd5247oiHig9FuNfBItuO,https://api.spotify.com/v1/tracks/4Kd5247oiHig9FuNfBItuO,https://api.spotify.com/v1/audio-analysis/4Kd5247oiHig9FuNfBItuO,292813,4
686,Johann Sebastian Bach,"Suite No. 2 in B minor, BWV 1067: 6. Menuet",3ftkykN5Fm9xEdkIdbSvMn,9,0.612,0.191,11,-14.369,0,0.0331,0.958,0.153,0.171,0.685,122.632,audio_features,3ftkykN5Fm9xEdkIdbSvMn,spotify:track:3ftkykN5Fm9xEdkIdbSvMn,https://api.spotify.com/v1/tracks/3ftkykN5Fm9xEdkIdbSvMn,https://api.spotify.com/v1/audio-analysis/3ftkykN5Fm9xEdkIdbSvMn,74587,3
687,The Mowgli's,San Francisco,5RRWirYSE08FPKD6Mx4v0V,61,0.307,0.847,11,-4.215,1,0.0551,0.0215,0.0,0.0783,0.34,93.072,audio_features,5RRWirYSE08FPKD6Mx4v0V,spotify:track:5RRWirYSE08FPKD6Mx4v0V,https://api.spotify.com/v1/tracks/5RRWirYSE08FPKD6Mx4v0V,https://api.spotify.com/v1/audio-analysis/5RRWirYSE08FPKD6Mx4v0V,173093,4
688,Suffused,Year 2008 - Simon Firth Remix,72KWvWpo4gp2CJ3Z4elkHd,5,0.605,0.461,0,-13.29,1,0.0447,0.00297,0.87,0.107,0.493,124.002,audio_features,72KWvWpo4gp2CJ3Z4elkHd,spotify:track:72KWvWpo4gp2CJ3Z4elkHd,https://api.spotify.com/v1/tracks/72KWvWpo4gp2CJ3Z4elkHd,https://api.spotify.com/v1/audio-analysis/72KWvWpo4gp2CJ3Z4elkHd,532258,4
689,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 6 Canone alla Seconda a 1 Clav.",6PVcwKwwTZjynP0vqU5k5r,10,0.241,0.0841,7,-27.928,1,0.0457,0.984,0.648,0.422,0.731,172.158,audio_features,6PVcwKwwTZjynP0vqU5k5r,spotify:track:6PVcwKwwTZjynP0vqU5k5r,https://api.spotify.com/v1/tracks/6PVcwKwwTZjynP0vqU5k5r,https://api.spotify.com/v1/audio-analysis/6PVcwKwwTZjynP0vqU5k5r,68000,3
690,"Tyler, The Creator",Colossus,5AnVuHLmgipXkFmBvj2Q6H,63,0.442,0.6,2,-9.087,1,0.357,0.267,0.0,0.31,0.725,82.462,audio_features,5AnVuHLmgipXkFmBvj2Q6H,spotify:track:5AnVuHLmgipXkFmBvj2Q6H,https://api.spotify.com/v1/tracks/5AnVuHLmgipXkFmBvj2Q6H,https://api.spotify.com/v1/audio-analysis/5AnVuHLmgipXkFmBvj2Q6H,213320,1
691,David Bowie,Let's Spend the Night Together - 2013 Remaster,4TsBPFbPjWIV3vIrrWuGk6,9,0.442,0.883,9,-8.917,1,0.0428,0.0153,0.000283,0.0514,0.938,163.875,audio_features,4TsBPFbPjWIV3vIrrWuGk6,spotify:track:4TsBPFbPjWIV3vIrrWuGk6,https://api.spotify.com/v1/tracks/4TsBPFbPjWIV3vIrrWuGk6,https://api.spotify.com/v1/audio-analysis/4TsBPFbPjWIV3vIrrWuGk6,190751,4
692,Johann Sebastian Bach,"Brandenburg Concerto No. 3 in G, BWV 1048: 2. Adagio",5st15xyUv17YAYWfPpHByb,16,0.255,0.0861,4,-29.297,0,0.0364,0.687,0.882,0.242,0.234,130.152,audio_features,5st15xyUv17YAYWfPpHByb,spotify:track:5st15xyUv17YAYWfPpHByb,https://api.spotify.com/v1/tracks/5st15xyUv17YAYWfPpHByb,https://api.spotify.com/v1/audio-analysis/5st15xyUv17YAYWfPpHByb,60493,3
693,Phil Wickham,This Is Amazing Grace,0RW1xWSPxmbXf012RN3yWl,64,0.512,0.814,10,-5.467,1,0.0327,0.00419,0.0,0.0991,0.277,97.996,audio_features,0RW1xWSPxmbXf012RN3yWl,spotify:track:0RW1xWSPxmbXf012RN3yWl,https://api.spotify.com/v1/tracks/0RW1xWSPxmbXf012RN3yWl,https://api.spotify.com/v1/audio-analysis/0RW1xWSPxmbXf012RN3yWl,279787,4
694,Andrew Rayel,Zeus (Mix Cut) - Original Mix,6edbxhC4l8CJIYC45TR9Nk,3,0.668,0.838,11,-7.549,0,0.0466,3.95e-06,0.966,0.377,0.66,135.032,audio_features,6edbxhC4l8CJIYC45TR9Nk,spotify:track:6edbxhC4l8CJIYC45TR9Nk,https://api.spotify.com/v1/tracks/6edbxhC4l8CJIYC45TR9Nk,https://api.spotify.com/v1/audio-analysis/6edbxhC4l8CJIYC45TR9Nk,56893,4
695,Johann Sebastian Bach,"Musical Offering, BWV 1079 - Ed. Marriner: Canones diversi: Canon 2 a 2 Violini in unisono",2ImWV8cW4k3aZi8ZzRGe5W,14,0.278,0.0541,0,-25.623,0,0.047,0.96,0.335,0.437,0.202,100.867,audio_features,2ImWV8cW4k3aZi8ZzRGe5W,spotify:track:2ImWV8cW4k3aZi8ZzRGe5W,https://api.spotify.com/v1/tracks/2ImWV8cW4k3aZi8ZzRGe5W,https://api.spotify.com/v1/audio-analysis/2ImWV8cW4k3aZi8ZzRGe5W,61333,5
696,Kanye West,Hold My Liquor,5nIu0VwPOsjkF61zfevLKh,65,0.497,0.322,8,-10.358,1,0.0333,0.0194,7.72e-06,0.115,0.04,106.976,audio_features,5nIu0VwPOsjkF61zfevLKh,spotify:track:5nIu0VwPOsjkF61zfevLKh,https://api.spotify.com/v1/tracks/5nIu0VwPOsjkF61zfevLKh,https://api.spotify.com/v1/audio-analysis/5nIu0VwPOsjkF61zfevLKh,326947,4
697,Shimshai,Yearning For,5VzfBYkIrEJLkzAlhR7aw0,6,0.439,0.488,7,-8.999,1,0.0773,0.48,0.0,0.307,0.411,169.702,audio_features,5VzfBYkIrEJLkzAlhR7aw0,spotify:track:5VzfBYkIrEJLkzAlhR7aw0,https://api.spotify.com/v1/tracks/5VzfBYkIrEJLkzAlhR7aw0,https://api.spotify.com/v1/audio-analysis/5VzfBYkIrEJLkzAlhR7aw0,336107,3
698,Johann Sebastian Bach,"Musette in D Major, BWV Anh. 126 (Notebook for Anna Magdalena Bach, 1725)",4QHCC2EIj83K1JPCLTpaS3,15,0.641,0.186,9,-20.628,1,0.0683,0.983,0.906,0.137,0.92,107.332,audio_features,4QHCC2EIj83K1JPCLTpaS3,spotify:track:4QHCC2EIj83K1JPCLTpaS3,https://api.spotify.com/v1/tracks/4QHCC2EIj83K1JPCLTpaS3,https://api.spotify.com/v1/audio-analysis/4QHCC2EIj83K1JPCLTpaS3,56213,4
699,Emma Louise,Jungle,5sAYqcQTEQbTbxdcqI4b8v,74,0.698,0.642,7,-8.905,0,0.0288,0.463,0.176,0.101,0.703,125.994,audio_features,5sAYqcQTEQbTbxdcqI4b8v,spotify:track:5sAYqcQTEQbTbxdcqI4b8v,https://api.spotify.com/v1/tracks/5sAYqcQTEQbTbxdcqI4b8v,https://api.spotify.com/v1/audio-analysis/5sAYqcQTEQbTbxdcqI4b8v,202907,4
